post_id,text,part
3775928_gab,@752405 i am a libertarian and i have never heard that before i am also alt right because you can not have a country without borders,prefix
23996510_gab,all good reasons with all this evidence my wife and i,prefix
3942665_gab,@313507 aslo worrying about putin that i remember something like he said that,prefix
9055724_gab,free and fair elections election fraud old bs head in ass gab fam speak freely chat americans,suffix
14771408_gab,only the elite looters are enriched when they import,prefix
12812475_gab,will step up if need be,suffix
26513396_gab,tommy,prefix
27088597_gab,so it is her fault actually what happened is that she got off of,prefix
19374489_gab,by our govts starting with boston marathon they switched to just hoaxing them no grieving mums to deal with a world easier,suffix
2000298_gab,@233075 i prefer allah as well praise b2 allah after all,prefix
26967794_gab,to make ur women paticipate in racemixing untill there is no more white,suffix
16811040_gab,lol i got a not my gubner and not my senator plural here in minnesota until i moved that commie,prefix
25245711_gab,c op going today shmule,suffix
27692892_gab,need to put on my germany jersey,prefix
18971841_gab,pretending to be kurdish so he can spread pro zionist opinions among kurds who israel relies on to disrupt muh shia crescent,suffix
7047490_gab,unaware of the merchant this is some hilarious trolling,suffix
25691687_gab,more incoherent rambling from a,prefix
20736949_gab,kill yourself with any luck,prefix
22066859_gab,i do not give a fuck you have shown yourself to be weak and a lair cry like a girl and instantly,prefix
17799511_gab,it while there are sams and manpads sending guided missiles up one exhaust would be she did the former,suffix
25885882_gab,the gunman hiding i hope they catch him my thoughts go out,prefix
20149987_gab,why the second greatest film,prefix
27429634_gab,it is my history and my,prefix
17311329_gab,this is a,prefix
14558894_gab,@855410 is my favorite,prefix
14166472_gab,am do not care if it a child,suffix
18905987_gab,literally lol the olden days were awesome,suffix
24649974_gab,make it a law you can about up to 686252 years,suffix
1178560907250667520_twitter,niki is a,prefix
1178517465090985989_twitter,mickey mouse,prefix
1178649774355931136_twitter,suddenly hit you with that heartbreaking and depressing tune that will make your brain left confused,suffix
1178082653007994881_twitter,my bf hit me but it,prefix
23338410_gab,and in accordance with the guidelines set out by stormfront i am inclined to believe him,suffix
10651361_gab,and @541169 to your party while at the same time celebrating the people who fought him and killed him lol,suffix
25644977_gab,gosh i guess the mental conditioning had a strong hold on me from my obsessive viewing of fox news,prefix
16088481_gab,63% of white people voted moore,prefix
26249888_gab,his fucking ticket instead of talking racist shit,suffix
15746206_gab,then tomorrow applying for credit cards in their names i have got zero white guilt about this cultural appropriation bro,suffix
9648403_gab,oh so not only a sjw,prefix
1103722759350296577_twitter,i have not seen one pic in the infamous kente cloth tf is going on,suffix
14874156_gab,so be sure not to do anything so,prefix
22345411_gab,drain on the budget i dont wanna pay for their mental illness,suffix
6094289_gab,frankly it is how wars are started it is an actual genocide check out bealach an doirin,suffix
13829718_gab,rv has,prefix
15062922_gab,the back several times with a rifle,suffix
11823354_gab,it all hehe haha until we show up at your local favorite hang out spot and wait for,prefix
15069352_gab,dunno as long as we kept,prefix
17361501_gab,of his job build the wall,suffix
18489663_gab,you wish i own my shit see it,prefix
1690626_gab,obama is,prefix
3W1K7D6QSBI0FMP81SNQZIE9TUIZBV_nf_2,pizza the pizza can feed a family of 818564,suffix
8183063_gab,jq same as the cq or the mq to me all religious fanatics are a danger to anyone who wants to be left the fuck,prefix
14557895_gab,ya you really hurt my feelings what you had has a profound,prefix
19770618_gab,see you in a few 🤗 😊 🌞 🌞 ✨ ✨,suffix
23778677_gab,mama all the white kids do it they do son but not with a fucking spoon,suffix
15556024_gab,am so sorry report me to the gab authorities little girl,suffix
9703840_gab,are parasites illegals presently cost <money> billion yr in local state fed taxes <money> one time cost border wall a steal @730492,suffix
27471577_gab,brits you should maybe storm the prison,prefix
1178675656634372096_twitter,@317090 @446774,prefix
18052581_gab,i hope president trump fills their seats with the families of those murdered by illegal aliens black folks are not,prefix
23512106_gab,zucc does not want laws to protect kids,prefix
26404891_gab,give a white man a hammer and he will build a glorious cathedral give an asian man a hammer,prefix
16171813_gab,why are brits,prefix
12632292_gab,on the positive side we now know what eight years of,prefix
1178395438250115073_twitter,i would do for my niggas what they will,prefix
25499160_gab,yeah i,prefix
18933424_gab,it may be that i am in california they are mostly,prefix
15826491_gab,i always thought that nailing chicks age 462214 when you are in early,prefix
25235815_gab,how do we instigate a war between japan and israel shinzo,prefix
13780765_gab,@446610 probably sits around reading 322235 shades of grey imagining a virile nazi seducing her,prefix
20619988_gab,because he,prefix
25531946_gab,included your original post typical,prefix
26372949_gab,has a nice coat,suffix
14947627_gab,come to physically remove them i do not care if they are citizens or not they have no right to be here ﻿,suffix
21596006_gab,yeah and nobody wants,prefix
23974948_gab,learned how to use white people invention,suffix
17682825_gab,in god i trust christian soldier miracle american usa vet warrior viking my blood is red,prefix
10968468_gab,down due to faulty wiring and they blame rick spencer,suffix
18020273_gab,😂 😂 😂 i could just imagine at least i know not,prefix
1179028372413980674_twitter,getting ass,prefix
1178638236706578432_twitter,jasmine tweeted this man job and still got to tweet and i told,prefix
8606091_gab,can i say,prefix
27287978_gab,hair so keep wearing dat horsehair weave,suffix
23427589_gab,socrates was,prefix
15165183_gab,you can not even speak,prefix
12832858_gab,i hope @155429 is hit by a train along with it,prefix
7983706_gab,if you do not know what i said you probably do not need to worry about canaries,suffix
13358006_gab,back to canadastan make america funny again,suffix
1178034657243418624_twitter,try to put me down because they do not understand real pain and struggles nick orzel,suffix
1178676236949737473_twitter,@484975 could not care,prefix
1178170242872283137_twitter,425354 years ago i do not believe the best of europeans anticipated the slave trade on the atlantic nor,prefix
17559974_gab,never vote,prefix
25739189_gab,yes seen this before it shows how devious,prefix
1178771601824915456_twitter,all jokes to the,prefix
1178771601824915456_twitter,front niggas be queer,suffix
1178899973691232257_twitter,i gotta stop blaming myself for the shitty things that people do to,prefix
12613339_gab,larry says 4/14/2013 at 0:41 hard to believe the people there actually voted,prefix
11875444_gab,👍 great thanks for info you know me i think i know everything,prefix
17397944_gab,popular franchise dyke skank with dragon tattoo hunting nazi rapists,suffix
4285428_gab,heard all the in jesus name we pray,suffix
27329074_gab,which is far worse than threatening to kill the president like so many celebrities do and i got banned for a week ug,suffix
3584277_gab,they are not similar they are the exact same thing lots of heads on the hydra,suffix
14410484_gab,the french have shown in the past they are cowards willing to submit to fascist nazis rather than fight for their freedom the,prefix
14781418_gab,back is suppressing his laughter,suffix
15881782_gab,only degenerates which i am not might,prefix
20110849_gab,fake news team trump,suffix
11788282_gab,a black man with a,prefix
5695445_gab,much more i can take hell between her and my two daughters hormones i have started growing breast tissue like pseudo naturally becoming bruce jenner,suffix
1178854574683279360_twitter,@182254 i fucking,prefix
1178854574683279360_twitter,hate white liberals,suffix
1177977240996499457_twitter,you all hands on females,suffix
19062595_gab,we went to the,prefix
25730290_gab,tfw how the daily stormer protects a,prefix
13062338_gab,he dead and a bunch of wasted tacos that will never be digested are just sitting in his stomach thanks tucker,suffix
20130934_gab,my family owned 637755 but we also fought for the union i really wish they would make a real proposal for reparations,prefix
23464495_gab,hey @583868 ‍ where my hyde,prefix
1178876402944356353_twitter,cold pops nigga fuck,prefix
21078205_gab,@165694 this nigga is now spamming me with his triggered responses lol why is he upset that,prefix
27251442_gab,not show up to e3,suffix
21849756_gab,girl hair so cut da shit wit da horsehair weaves,suffix
17631430_gab,transparency kinda like what the bisexual,prefix
12645179_gab,screw the,prefix
26551816_gab,raped with impunity g4s protects the grooming gangs that why tommy robinson has been imprisoned always a link,suffix
15788400_gab,trump during the election i will put clinton in jail trump after the election got all franken magafags yes huge success,prefix
10521438_gab,court number one old bailey next year do you think you or,prefix
12211063_gab,are just three examples,suffix
1178283991281086464_twitter,search for titties to latch on to here a solution call me crazy stop being a sucker,suffix
20055826_gab,god dam i almost sneezed mah lung out i hope,prefix
25499620_gab,and fish smell sweaty in,prefix
18918814_gab,most people know that anyway,suffix
4015071_gab,store pay all bills online then spend the day talking shit online like a coward what a life,suffix
16575396_gab,black friends go do some more drugs,prefix
27320709_gab,shitlist for a long long time,suffix
19662257_gab,what they accuse others of its a waste of time,suffix
22804233_gab,trump is a clown white men need a,prefix
13071649_gab,homelands at 1 st it can be tried on a voluntary basis with financial compensation4example but eventually they all must b told2 go,suffix
13102774_gab,that it will win out no matter what so there is no need to argue i am just shocked people actually believe this it weird,suffix
9743054_gab,no more racist than what you just said,prefix
15764639_gab,it is not set up yet it for donations to my legal fund only i have,prefix
25534402_gab,i want my flying car instead,prefix
24133934_gab,as well as hot coffee thrown in his face,suffix
25331279_gab,remember 167538 now with guns lolol if we are a minority did you,prefix
1923327_gab,@615326 im not too worried about chinese,prefix
17737150_gab,well thanks greece really is my second home in a way i can only hope it returns to its glory,prefix
1178966416227090433_twitter,posterboy for hindus he will b as much a empty vessel as any other,suffix
15165717_gab,you are doing a google search now to find out,prefix
27037471_gab,high crown authority law it only took thousands of gold in bribes to do it,suffix
14197340_gab,@248742 your a muzzy that murders,prefix
14197340_gab,kurds if your not a parody account,suffix
11220458_gab,trump whacking cnn,prefix
13063661_gab,if there one thing i can not stand,prefix
12526010_gab,oh right ok look i am obviously dealing with a fucking moron here so we will have to leave it at,prefix
18516354_gab,my open phones talk show the fact that there are so many people deserving of my scorn is a separate topic entirely,suffix
7083188_gab,as if venezuela did not have enough,prefix
25007929_gab,we do not need anymore shit the,prefix
19385378_gab,well if traitor politicians do not want abuse they should stop being,prefix
19292008_gab,murders in the us while being only 50% of the population blacture shining a light on black culture,suffix
23001555_gab,facebook is a like bank started,prefix
14075812_gab,are part parcel of daily moslem life it their culture it who they are,suffix
20397206_gab,reveals himself lol,suffix
26368898_gab,to a congressman and advising killary,suffix
6144966_gab,legal to decorate the city lampposts with these stupid animals,suffix
20563432_gab,was destined to lose,suffix
25180786_gab,hell no definitely not the first time you know your name by now i am sure of that even a,prefix
21872587_gab,ahhahahahaahahahah the madman did it mccabe goose is cooked,prefix
25852431_gab,it takes a brave man to do this lol,suffix
24027595_gab,but bro what about that based female,prefix
25572783_gab,trump makes them strip off their masks but is this a case of trump pushing them to the left on they are simply of,prefix
23059560_gab,this is the shooter — nasim,prefix
21884077_gab,won the affirmative action diversity lottery,suffix
14410879_gab,does anyone remember myspace it only a matter of time before twitter becomes a place no one cares about because they are soft and lazy,suffix
26386955_gab,engineer did not design their casting couches,suffix
20492843_gab,does best fucking shit up,suffix
1750303_gab,maybe you should not use the word do not be afraid to speak freely when other people will not like it i am like 906554 something,suffix
25345049_gab,he does look,prefix
25476794_gab,and there is nothing as,prefix
25910900_gab,queer freak why is,prefix
9474938_gab,go up 591075 99% i encountered a pack of 534837 earlier,suffix
23812915_gab,not imagine the reaction if i wore an it okay to be white shirt in public,suffix
6857389_gab,we had noticed a rancid smell and had not seen the old woman from next door for weeks go and have a look through,prefix
20430321_gab,like the majority of broward county givin fl a bad name,suffix
5145699_gab,racist remarks are wrong and should be,prefix
22360274_gab,breed like rabbits they breed like cockroaches,suffix
25778516_gab,to hell with those,prefix
16073311_gab,alabama if this wasn t stolen then,prefix
5238165_gab,word kills 152668 year old,suffix
1177741072690270208_twitter,i cant fckn,prefix
1178364470344781824_twitter,@823025 but to have someone called singh make a,prefix
1177715933386870785_twitter,@816036 get off my twitter feed you,prefix
12183784_gab,im the victim here i could be like a alt right rosa parks,prefix
13363438_gab,still blocking on twitter sameed you,prefix
26733331_gab,this is too fucking funny a turk posts the code and puts @102986 lies about chat dm on front street what a fucking,prefix
9827555_gab,you better never apologize for it,suffix
3668050_gab,@754589 meh looks like,prefix
21363440_gab,went full 603988 the uk would be free by now,suffix
24865127_gab,in government positions like hers should be for whites only,suffix
18701226_gab,hollywood is the only place that can tell us how to stop sexually harassment,prefix
20852849_gab,good i will make it a point to say,prefix
21628603_gab,beware mr or ms goat there may,prefix
25429665_gab,to tell a lot of the time these days,suffix
14944099_gab,but you are from outer space if you like me,suffix
16768459_gab,is the,prefix
19866116_gab,fucking,prefix
1179057153308413954_twitter,bull visited 736925 marsiling lane singapore some time back showing family photos and giving false information,suffix
12321491_gab,my toilet let alone care for my child,suffix
11987567_gab,against everyone on this site and we all hate you fuck off,suffix
23674092_gab,sanctuary city leaders in los angeles are gloating over a court win over trump on withholding funds to the illegal abetters the ruling was handed down by,prefix
16534778_gab,and they want to flipping kill her peacefully i am sure,suffix
19117364_gab,attacks until after the initial outrage dies down,suffix
25835435_gab,a demographer notes with mild alarm that in 507235 minority birth rates fell faster than,prefix
24166708_gab,buttons so they can attach the air freshener,suffix
18558270_gab,been banned yet or at least put in a zoo smdh,suffix
17245071_gab,gas,prefix
22331692_gab,imagine unironically believing the,prefix
7679912_gab,if one considers those laws unjust and therefore somehow ignorable it makes sense,prefix
24247856_gab,for their inferiority we deny our pity source we know they are lesser but our pity makes us want to protect subs from the truth,suffix
16752837_gab,luke o brien models himself as the perfect bugman the drivel he puts out is vapid snark supporting the status quo while attacking things he,prefix
19077326_gab,in general routinely practice coprophagia,suffix
13462408_gab,white people who have enough racial sense to avoid black areas for the obvious reasons still run around,prefix
21836106_gab,mfw i m trying to write an important term paper and,prefix
22733192_gab,another lying,prefix
25997755_gab,good list except,prefix
8163527_gab,seeing images of moslem refugees attacking the people of the country,prefix
27457937_gab,chelsea just piss on me,prefix
26093638_gab,is a clown lol,suffix
1178072044380008448_twitter,@300504 @200315 wait,prefix
1179014245431877634_twitter,are the same though bro,suffix
1179007702326005761_twitter,every time @401290 bitch ass say the,prefix
1178997417456349184_twitter,do not have the funds for that,suffix
1178963179134705664_twitter,anyway one of my lecturers is biased against negro students the caucasians,prefix
25537771_gab,do not like,prefix
13872329_gab,have a conversation with the cashier in spanish,suffix
5395616_gab,jake tapper is,prefix
18371866_gab,being led by a moslem,prefix
13318283_gab,florida confirmed for,prefix
25176418_gab,didnt cross my mind you most likely correct 199907,prefix
19285275_gab,as far as im concerned if u watch the nfl u might as,prefix
19780058_gab,claimed to have mixed his seamen into the paint for the official paintings more on infowars com show warroom show @814765 ‍ @470287 ‍,suffix
17135722_gab,i must be to say that,suffix
17593622_gab,billionaire cool still,prefix
1178878087230046209_twitter,@604007 @760350 you all only caring about their hair if these kids were white it would be different latinos love,prefix
1178810649385811968_twitter,that i am one fourth toaster one fourth lg smart fridge and part gamecube,suffix
1178796149106515968_twitter,@316610 @719163 now you know why valerie planet of the apes jarrett and barack porch,prefix
1178796149106515968_twitter,monkey obanger rented an apartment across the street on pennsylvania boulevard it called a wiretap,suffix
1178795517855305730_twitter,so boring that this janitor has me blocked someone,prefix
1178694761345101825_twitter,@816105 leave me,prefix
18859801_gab,more than 946799 french towns battle floodwaters as river seine is set to reach peak tonight closing roads and,prefix
15212893_gab,it is deeply sad times to be a white european loving your continent culture both are being,prefix
19582499_gab,still has not been gassed wtf,suffix
17610820_gab,humanitarian does not have time for them diversity takes priority for harry the halfwit megnog trying to play shy and demure was nauseating trashy stripper,suffix
9223199_gab,to appease the west i can see the corruption seeping in,suffix
27681463_gab,you aint good enough to lick,prefix
24503772_gab,the main reason you do not come here much is because any time,prefix
1178983784529760256_twitter,@603676 we knew from the beginning it was set up,prefix
21873388_gab,arresting they disgust me and i am a woman all female mpsdknt ever vote them in again,suffix
23544084_gab,he has special privileges because,prefix
26178271_gab,concerning thotgate it was only when women such as faith goldy lauren rose and blonde in the belly of the beast announced that they were,prefix
18840370_gab,better use a black magic marker on them,suffix
22149331_gab,matt hale sits in prison due to being framed by an informant edgar steele died in prison after being framed by,prefix
18744398_gab,with an agenda,suffix
17188614_gab,485404 years of inbreeding make their,prefix
23802821_gab,a than i guess i am a russian troll and proud of it no more wars for israel,suffix
4368591_gab,black men got to vote and be president before white women so i,prefix
10398470_gab,what i dont understand is why potus is still on twitte he has the pwoer to crush them if he gets off,prefix
13078627_gab,for the people assume that they are just stupid so do nothing before and election then raise the taxes after according to a report,suffix
20020853_gab,all governments do is grow social tumors a giant sick green army,prefix
1178865112482013184_twitter,big up the below average play from the glorious white savior,suffix
6670733_gab,number of articles written about how trump supporters were behind rising antisemitism in america 682322 517355 number of journalists that,prefix
13811579_gab,lmao after you,prefix
13047672_gab,dubai is moslem country the dude is being charged with consumption of alcohol aside from the other charges that does not,prefix
1178677159382179840_twitter,queer eye is literally palatable,prefix
25555796_gab,the addendum is that if a woman,prefix
1178791069032603648_twitter,ok it ain t just me 350463 out,prefix
23874467_gab,run usa,suffix
13676567_gab,long for this world have travelled the planet and feel more alien in kalifornia than i ever have in the deepest indonesian jungles,suffix
14651309_gab,do not do it no man should ever be subjected to such a hideous sight i am not joking either,suffix
21547300_gab,vote jo cox did not learn just saying,suffix
16189047_gab,based poland will deploy the,prefix
13537261_gab,europe the smirk on their face the conversation always end up talking about how europe needs to be more pro israel,suffix
16460769_gab,they absolutely do everyone used to believe sweden was the best place in eu to go but there is not,prefix
26345095_gab,deport hogg,prefix
7512357_gab,da keeds a government funded program that will fix this problem once and for all midnight basketball hoop hangings,suffix
24220727_gab,if you ever need surgery i would advise you to cover up your tattoo with some sort of product unless you know the person,prefix
20606196_gab,642865 mosques in the uk preaching hate to its pigs 🐖 and when someone has enough and attacks back the media and police blame tommy,prefix
17129669_gab,happy new year all you guys be safe over there,prefix
19085590_gab,ben is cool but,prefix
21990566_gab,still alive wtf,suffix
21849624_gab,actual music it ended in the early 772302,suffix
1178749724372791296_twitter,@634264 @133040 some say,prefix
14680188_gab,raised by single welfare queen,suffix
16744089_gab,die everything stopped working a few hours ago but the site still live,suffix
3Z8UJEJOCZEG603II1EL4BE4QZH93Z_nf_4,revolver walks to the front door and locks it and says i am the new kang of charleston,suffix
18359037_gab,baker to bake it,suffix
24958196_gab,lol no we are ur betters,prefix
8333255_gab,sharia is happening one way or another you,prefix
19612534_gab,but whites are not as,prefix
8257903_gab,they were mad because they d prefer a,prefix
25296993_gab,on gab i d like to practice my free speech,suffix
22414498_gab,just caught a brief 903316 secs of the anti gun protest and there was that little cocksucker hogg and a few other freaky looking wastes of,prefix
26983986_gab,when you choose to do the exact same thing as,prefix
21467979_gab,over a decade but it seems as if the problem is only getting worse,suffix
16982012_gab,welcome one man,prefix
1177990839177490432_twitter,to see if i get ban,suffix
15921872_gab,wreck mah rep on heah,suffix
21296057_gab,i see @718447 ‍ she,prefix
13039416_gab,hahahaha 434786 hey @240686 too much,prefix
18384169_gab,well we always have the option to shoot that,prefix
19987718_gab,is more truth than anything you will ever be,suffix
1178738567616618496_twitter,@800628 apparently there is some weird edl type plotline too one of the,prefix
16476891_gab,go back to twitter this,prefix
24455415_gab,pennies kick flippin in a garbage can will not be heard,prefix
17639966_gab,guy who can provide for her long term is a friggin waste,suffix
1178680002746957827_twitter,muslim islam kamala harris on the campaign trail has said that sharia law is superior to our constitutional law and must prevail this,suffix
1178020399084388352_twitter,@142071 @385483 so how do you,prefix
10305130_gab,disgusting fatties imgur imgoat com the only legit img host on the net by @865172 on voat co,suffix
13296171_gab,whatever happened to allegations fox,prefix
20696903_gab,so thats where,prefix
3918728_gab,back his welfare and entitlements,suffix
10908503_gab,has become a no go zone it will only get worse as the weeks and months go by,suffix
14550120_gab,ah go fuck a,prefix
8652739_gab,looks like barren cat lady will be retiring soon there a lesson,prefix
1178076695418548226_twitter,i fucking,prefix
22531681_gab,instead of banning guns we,prefix
27209395_gab,the,prefix
4893156_gab,government let into this country have chosen so fuck you,suffix
1143615497717637120_twitter,how does danny even,prefix
1178963159907852288_twitter,@223188,prefix
14554352_gab,so called churches are more interested in collecting $$ for,prefix
1165438746663280640_twitter,dont get me wrong their are some good wons out there,prefix
1179055578141863936_twitter,quit commenting on unnecessary shit that so bothersome i make so,prefix
20441809_gab,kids sinking ships firebombing dresden bombs in iraq and the list goes on and on,suffix
1246488_gab,@752333 that probably what they paid millions of dollars for investing in their future influence weapons deals military support training,prefix
1246488_gab,protection goodwill for continued moslem hijrah invasion by migration lenience and special privileges in the handling of crimes involving moslems,suffix
12959273_gab,stories i have seen in a while hbd,suffix
26534442_gab,it not a psyop if it the truth tommy,prefix
7027898_gab,the rest look bad not an easy thing to do,suffix
25813111_gab,a blonde woman have been talking basketball for the last hour,suffix
18827367_gab,what does your crystal ball tell,prefix
23163036_gab,bag limit on moslem girls,suffix
22590028_gab,i thought we all voted on woodchipper feet first for the cucks not cats leave the cats,prefix
13338889_gab,goys would follow your advice dude,suffix
17725589_gab,did you see a sign outside,prefix
19168145_gab,preventing fake phone number accounts enjoying gab way better,suffix
21864663_gab,i was replying to moonman,prefix
15215004_gab,fuck the royals big pals with the rothschild what a mix a,prefix
24768135_gab,job since his kind never invented the wheel look what came out,suffix
26346737_gab,it friday and,prefix
19350480_gab,it certainly fugly enough,prefix
15911604_gab,um but you do realize that jesus was a,prefix
10573579_gab,you gotta be real rural for 53% white even as far out as i am there some color but they are,prefix
23639002_gab,crybaby piece of shit alive makes sharpton and jackson look good,suffix
22769538_gab,r doing it also that why nancy and schloch want them in here born here americans will not vote for theses commies any more,suffix
23564987_gab,cars awesome band music back then was great not like all this,prefix
23826033_gab,nick fuentes,prefix
25427359_gab,that putin and erdogan started isis lol,suffix
12361622_gab,not we get enough of this from 642343 yrs of oprah,suffix
4305377_gab,@743384 simple women within the muslim brotherhood have been infiltrating the womens rights and feminist movements they seek to,prefix
10060746_gab,izrul goyim you are here to serve not to question,suffix
10064262_gab,i can not tell one,prefix
10064546_gab,we used 582050 call this song cat stevens fever before we knew cat,prefix
10076593_gab,if you tell me one of your best friends is a,prefix
10083092_gab,obvious that they feel inferior and insecure and racist keep it up and you will keep getting treated the same you get what you put out,suffix
10088571_gab,resort to crying its anti semitic to resist my actions boo hoo,suffix
10093981_gab,everything that they rightfully decide what moral or immoral what permissible or taboo,suffix
10151352_gab,i would like to see this happen to the america hating,prefix
10175022_gab,that kind of a put down towards asians is not,prefix
10304948_gab,a bit sensitive to critisizm when you have lied to abused swindled caused more deaths than typhus than anyone else,suffix
10312454_gab,this usually means reversing reality with brazen chutzpah redundant you invert reality you gaslight suckers and you mock normals you keep this up for decades,suffix
10325961_gab,yoah touchink the third rail now ve made,prefix
10328185_gab,the human family needs to separate into individual race groups for a few hundred years we can reconvene after that and each group will take its,prefix
10341712_gab,alien externalities with them that make white people feel like strangers in their own land,suffix
10365145_gab,london is open to,prefix
10378045_gab,late stage cancer and brain damage that ll work fuck it let start importing actual leper colonies that what thomas jefferson would have wanted,suffix
10503699_gab,why i am just shocked acording to british,prefix
1053393_gab,i am watching what happening in france with the illegal immigrants all i can think of,prefix
10550171_gab,i have had way too much experience with diversity hires most have made 700588 to 982474 times what i do have had,prefix
10562250_gab,with your witch broom,suffix
10563603_gab,you may start here blackmail however prepare for the predictable conditioned screeching from your fellow christians who would rather condemn,prefix
10564854_gab,where jazmeanmother they obviously are not keeping it real personally i would make it mandatory that all militant anti white,prefix
10581023_gab,on her face while telling her that for 431930 years of slavery bitch was by definition not racism,suffix
10600154_gab,i am sick of a 236344 white country,prefix
10647328_gab,we have to,prefix
10657607_gab,the only violence i support is right wing death squads being,prefix
10671150_gab,who said anything about promoting the book history tells us that pushed far enough the white man eventually pushes back hard if the recent,prefix
10671150_gab,pattern of leftist violence and government bias continues promotion of these ideals will not be necessary resistance will come as the natural next step,suffix
10685895_gab,i did not have my childhood disrupted by forced school busing i was already living in an integrated neighborhood,prefix
10714130_gab,an argument let that sink in,suffix
1073224_gab,@395778 sense pretending to be a muslim is like pretending to have,prefix
1073224_gab,down syndrome why the fuck would you do it fuckislam savecanada mcga maga,suffix
1076653388232704000_twitter,a nigga have a baby on me i swear i ’,prefix
1076653388232704000_twitter,ll take out the whole family sorry not sorry 😋 🗡,suffix
1076982515276152832_twitter,hey liberals i am an immigrant and i,prefix
1077844084016828416_twitter,fuck i,prefix
1077844084016828416_twitter,hate you,suffix
10783839_gab,ideally yes when push comes to shove id rather live in a white run city country we already know,prefix
10783839_gab,what a planet of apes scenario looks like baltimore chicago philly detroit and every suburban mall failing to shoo flies,suffix
1078692930200784896_twitter,@292497 i get that about once a week fuck,prefix
1078827858011787265_twitter,@199098 jews,prefix
1079148026013323265_twitter,@512993 @969354 you might get raped by a malicious,prefix
1079148026013323265_twitter,horn fuck before being killed and thrown into the desert,suffix
1080341574754754561_twitter,@772809 uk is an islamic state are,prefix
1080341574754754561_twitter,brits going to take their country back,suffix
10843940_gab,what can i say about the barcelona attack that has not already been said any objective person watching the reaction,prefix
10843940_gab,to charlottesville vs barcelona can only conclude that the left wants less white people and more muslims to replace them,suffix
1085608780895870977_twitter,deserve happiness,suffix
1086259383443451905_twitter,@156082 shameless never did anything fr kashmiri pandits and,prefix
1086417563444232194_twitter,@123940 let be honest multiculturalism is just a,prefix
1087471095572160512_twitter,@522778 @891167 agreed lucie they are not refugees socioeconomic,prefix
1088243265210671104_twitter,you niggas is fake asl that ’ why,prefix
1088243265210671104_twitter,you don ’ t see none round me,suffix
1089551942588747776_twitter,@591656 how many,prefix
1089988481542180864_twitter,@324543 i will show you the crimes of jews,prefix
1089988481542180864_twitter,for being kicked out of 893860 countries after work,suffix
10900943_gab,we are censored you can not be edgy or meme and you control everything now we deserve ours,suffix
1092544184228241408_twitter,@639399 it ’ every day they pummel us,prefix
10925875_gab,good news next should be that pos sansour lock her ass up along with her promoting,prefix
10925875_gab,sharia law to be honest there are some jews that should be deported also just me,suffix
1092607618877554689_twitter,new year,suffix
1092620747015680000_twitter,@543976 i,prefix
1092620747015680000_twitter,hate you,suffix
1092772320786214912_twitter,@926340 @767305,prefix
1093161019520749571_twitter,black man locked up and y ’ all can tell,prefix
1093442415396941824_twitter,@706389 @169746 send an old chinaman to 570767,prefix
1093483561489817600_twitter,@801477 @816926 why do,prefix
1095023739304112132_twitter,@507806 @453070 but men get raped as,prefix
1095073483732733954_twitter,animal more than their criminal rulers,suffix
1096788375254687745_twitter,i fucking,prefix
1096788375254687745_twitter,hate myself,suffix
1097012359481053185_twitter,@293075 what if the sugar gramp was a ss soilder,prefix
1097012359481053185_twitter,who killed hundreds of jews but is a multi billionaire 🤔,suffix
1098391144663261186_twitter,if you ’ re a grown fucking adult asking your parents for,prefix
1098630417094197248_twitter,@272370 good job,prefix
1099328957089021954_twitter,i know i say this a lot,prefix
1099328957089021954_twitter,but i really hate you niggas bro like,suffix
1099780793050771459_twitter,@415798 you are a piece of shit,prefix
1100222373578432513_twitter,@812136 @433930 i,prefix
1100222373578432513_twitter,hate you 😅,suffix
1100389613074558976_twitter,@880705 not low class they,prefix
11012135_gab,all you so called jewish people,prefix
11012135_gab,and asians you actually white supremes,suffix
1103385226921762816_twitter,@602347 @213266 well she ’ muslim so of course she hates,prefix
1104959890693517312_twitter,me of the kid we used to fuck in the locker room before gym,suffix
1105175976613416961_twitter,@282554 have you seen the demisexual flag w the,prefix
1105175976613416961_twitter,triangle i fucking hate it its like stolen holocaust symbology,suffix
1105398262167756800_twitter,@892004 what a bad goy i ’ m so glad,prefix
1106126837908856832_twitter,sub human only good for slaves,suffix
1106397055977689088_twitter,unpopular opinion the nazis were,prefix
1106397055977689088_twitter,probably the best cult ever,suffix
1106775910647296000_twitter,@429638 shut the,prefix
1107157613320400898_twitter,is the reason why you dont deserve sympathy,suffix
1108075259897352193_twitter,lesbian ew don ’ t think of me,suffix
11087389_gab,i am a veteran i got tired of dealing,prefix
1109500157232480256_twitter,@627377 black on black violence is impossible the white man 👨 did it,prefix
1109854013883932677_twitter,@288150 @110538 yes terrorism,prefix
11105745_gab,battled fascists for control tying the two names together also allow you to lay the burden of 415320 million deaths at their feet,suffix
1111381189334454273_twitter,bioethics needs make clear once and for all if it,prefix
1112352946673647617_twitter,@970460 san bernardino residents don ’ t buy guns,prefix
1112409527847211011_twitter,send them back home ❤ ❤ ❤,suffix
11138092_gab,go back start with those on social security pensions,suffix
11138433_gab,panties in a twist about a white baby pic,suffix
1115292264597741570_twitter,country will burn you if you oppose,suffix
1115554198853173249_twitter,@994677 @864357 and she ’,prefix
1115697903681527808_twitter,if you ’ re an army that is,prefix
